X,Y,Unique Squirrel ID,Hectare,Shift,Date,Hectare Squirrel Number,Age,Primary Fur Color,Highlight Fur Color,Combination of Primary and Highlight Color,Color notes,Location,Above Ground Sighter Measurement,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Other Activities,Kuks,Quaas,Moans,Tail flags,Tail twitches,Approaches,Indifferent,Runs from,Other Interactions,Lat/Long
-73.9736489,40.77121434,7E-AM-1006-04,07E,AM,10062018,4,Adult,Gray,,Gray+,,Ground Plane,FALSE,under a tree,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9736489041867 40.7712143385426)
-73.97108434,40.76797396,5I-AM-1010-03,05I,AM,10102018,3,Adult,Gray,,Gray+,,Above Ground,3,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9710843362124 40.7679739601336)
-73.96632971,40.7837932,22D-PM-1012-03,22D,PM,10122018,3,Adult,Gray,"Black, White","Gray+Black, White",,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9663297144622 40.7837932023685)
-73.96749311,40.77836937,17F-AM-1007-04,17F,AM,10072018,4,Adult,Cinnamon,White,Cinnamon+White,,Above Ground,4,,FALSE,FALSE,FALSE,TRUE,FALSE,chilling,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9674931070324 40.7783693690954)
-73.96579584,40.77634969,15H-AM-1013-01,15H,AM,10132018,1,Adult,Gray,White,Gray+White,,Above Ground,50,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9657958433575 40.7763496875058)
-73.9546781,40.79032165,34I-AM-1012-03,34I,AM,10122018,3,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,nut in mouth,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9546780963388 40.7903216522111)
-73.97190685,40.77890623,15B-AM-1014-02,15B,AM,10142018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,10,,FALSE,FALSE,FALSE,FALSE,FALSE,"grooming,scratching",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9719068478565 40.7789062312585)
-73.98059277,40.76799891,1B-PM-1019-07,01B,PM,10192018,7,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9805927710872 40.7679989116642)
-73.95960834,40.79495267,36C-PM-1013-05,36C,PM,10132018,5,Adult,Cinnamon,,Cinnamon+,"""Warm brown"" written in for Primary.",Ground Plane,FALSE,Ran across path in front of people,TRUE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,POINT (-73.9596083366477 40.7949526729608)
-73.96197865,40.79198763,32C-PM-1013-09,32C,PM,10132018,9,Juvenile,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9619786450142 40.7919876274548)
-73.95849506,40.79027707,32F-PM-1008-03,32F,PM,10082018,3,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9584950620879 40.7902770710643)
-73.97663171,40.77342305,8B-AM-1007-05,08B,AM,10072018,5,Adult,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,POINT (-73.9766317094163 40.7734230472026)
-73.9595223,40.78332026,25I-AM-1012-02,25I,AM,10122018,2,Adult,Cinnamon,Gray,Cinnamon+Gray,,Above Ground,31,on tree,TRUE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,POINT (-73.9595222999173 40.7833202577782)
-73.97269208,40.77941175,16A-PM-1019-02,16A,PM,10192018,2,Adult,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,scared by dog,POINT (-73.9726920847792 40.7794117463889)
-73.96631685,40.78250837,21D-AM-1008-01,21D,AM,10082018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,,POINT (-73.9663168490265 40.7825083721362)
-73.96938766,40.77072327,8I-AM-1006-02,08I,AM,10062018,2,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,TRUE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,POINT (-73.9693876553956 40.7707232748402)
-73.98069053,40.76811522,1A-AM-1007-03,01A,AM,10072018,3,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,looking in bush,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9806905259671 40.7681152210858)
-73.980162,40.76785767,1B-AM-1012-09,01B,AM,10122018,9,Adult,Cinnamon,,Cinnamon+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9801619956135 40.7678576697542)
-73.95476727,40.79732436,40E-PM-1017-03,40E,PM,10172018,3,Adult,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.954767265558 40.7973243644491)
-73.97139684,40.77403902,11E-PM-1012-03,11E,PM,10122018,3,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.9713968424625 40.7740390188527)
-73.96212536,40.79120821,31C-AM-1017-01,31C,AM,10172018,1,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Above Ground,8,,TRUE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,POINT (-73.9621253644004 40.7912082086879)
-73.96962743,40.76919808,7I-PM-1013-03,07I,PM,10132018,3,Adult,Black,Gray,Black+Gray,,Ground Plane,FALSE,Trash bins,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9696274291417 40.7691980808067)
-73.96220508,40.78863738,29D-PM-1010-01,29D,PM,10102018,1,Juvenile,Gray,White,Gray+White,,Above Ground,10,,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9622050752008 40.7886373772305)
-73.96745569,40.78753994,26A-AM-1014-02,26A,AM,10142018,2,,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,TRUE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,could not get close due to fences,POINT (-73.9674556940019 40.7875399402461)
-73.96900799,40.78454735,22A-AM-1008-06,22A,AM,10082018,6,Adult,Gray,,Gray+,,Above Ground,30,,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9690079924094 40.7845473505585)
-73.96897039,40.77120256,9I-PM-1010-02,09I,PM,10102018,2,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",standard coloration,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.96897038807052 40.7712025611298)
-73.96169442,40.79272504,33B-PM-1010-02,33B,PM,10102018,2,Adult,,,+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.9616944195776 40.7927250423024)
-73.97583753,40.76767933,3E-AM-1006-06,03E,AM,10062018,6,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,14,,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9758375334287 40.7676793289765)
-73.97438256,40.76748126,3F-AM-1006-10,03F,AM,10062018,10,Adult,Cinnamon,White,Cinnamon+White,,Above Ground,6,on fence,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,clueless,POINT (-73.974382557804 40.7674812627373)
-73.95501318,40.79586173,39E-PM-1013-02,39E,PM,10132018,2,Adult,Cinnamon,Gray,Cinnamon+Gray,Gray tail & butt,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,POINT (-73.9550131837533 40.7958617258176)
-73.97629747,40.77400761,9B-PM-1013-06,09B,PM,10132018,6,Adult,Cinnamon,,Cinnamon+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9762974698771 40.7740076116964)
-73.97190389,40.77035335,7G-AM-1010-05,07G,AM,10102018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9719038949487 40.7703533492482)
-73.96486852,40.78210642,22F-PM-1014-01,22F,PM,10142018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.964868521585 40.7821064183815)
-73.97938145,40.77090337,4A-PM-1007-01,04A,PM,10072018,1,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,TRUE,FALSE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,POINT (-73.979381450452 40.770903369788705)
-73.97142951,40.77695437,14D-PM-1019-02,14D,PM,10192018,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9714295102249 40.776954371947)
-73.97486355,40.7742591,10C-AM-1018-02,10C,AM,10182018,2,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,sitting in the sun,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9748635473782 40.7742591029151)
-73.95845615,40.79112112,33F-PM-1012-02,33F,PM,10122018,2,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,FALSE,FALSE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,POINT (-73.9584561537421 40.7911211164754)
-73.97427595,40.77547239,11B-AM-1007-02,11B,AM,10072018,2,Adult,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.974275954985 40.7754723879307)
-73.97675903,40.77175618,6B-PM-1017-07,06B,PM,10172018,7,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,TRUE,TRUE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9767590273554 40.7717561807266)
-73.95744422,40.79610465,38D-AM-1017-04,38D,AM,10172018,4,Adult,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.95744422055 40.7961046528557)
-73.96933387,40.77570559,13F-PM-1008-05,13F,PM,10082018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,2,tree trunk,TRUE,FALSE,FALSE,TRUE,TRUE,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,POINT (-73.9693338657183 40.77570558845381)
-73.96498237,40.77633954,16I-AM-1008-02,16I,AM,10082018,2,Adult,Cinnamon,"Gray, White","Cinnamon+Gray, White",,Above Ground,1,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9649823687651 40.7763395359636)
-73.97102214,40.77249397,10F-PM-1019-01,10F,PM,10192018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,Cinnamon head & stripe,Above Ground,2,"Behind fence, tree trunk",FALSE,FALSE,TRUE,FALSE,FALSE,sitting,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9710221361528 40.7724939691584)
-73.96472194,40.78120844,20F-PM-1007-03,20F,PM,10072018,3,Adult,Gray,White,Gray+White,gray on haunches white on tail,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9647219419257 40.7812084402932)
-73.95894751,40.79348469,35D-PM-1013-06,35D,PM,10132018,6,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.9589475065438 40.7934846881536)
-73.95482071,40.79469918,38F-PM-1013-04,38F,PM,10132018,4,Juvenile,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9548207106339 40.7946991812402)
-73.97686955,40.77069825,5C-AM-1006-04,05C,AM,10062018,4,Adult,Cinnamon,Gray,Cinnamon+Gray,,Above Ground,12,thin branch of tree,FALSE,FALSE,FALSE,FALSE,FALSE,relaxing,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.976869549792 40.7706982454723)
-73.96587472,40.77540337,14I-PM-1018-01,14I,PM,10182018,1,Juvenile,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,,Fallen branch,TRUE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,,POINT (-73.9658747245917 40.7754033737532)
-73.96190164,40.79251601,33B-PM-1010-06,33B,PM,10102018,6,Adult,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,POINT (-73.9619016393127 40.7925160126921)
-73.97438779,40.77547061,11B-AM-1007-03,11B,AM,10072018,3,Adult,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9743877909071 40.7754706115974)
-73.96123526,40.79448136,35B-AM-1010-02,35B,AM,10102018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,landscaped area,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9612352611518 40.7944813634744)
-73.96464955,40.77912037,19H-PM-1008-01,19H,PM,10082018,1,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9646495450499 40.7791203699027)
-73.96756976,40.77667974,15G-PM-1019-06,15G,PM,10192018,6,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,scratching!,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9675697600155 40.7766797414463)
-73.96765298,40.7823207,21D-PM-1008-03,21D,PM,10082018,3,Adult,Gray,White,Gray+White,,Above Ground,4,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9676529780724 40.7823206990549)
-73.98002715,40.77025542,4A-PM-1007-06,04A,PM,10072018,6,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,A rock,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,POINT (-73.9800271487863 40.7702554167042)
-73.95610768,40.79811458,40D-AM-1013-01,40D,AM,10132018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9561076824455 40.7981145780509)
-73.95994241,40.79574726,37B-AM-1018-05,37B,AM,10182018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9599424115626 40.7957472585327)
-73.96951503,40.78261352,20B-PM-1013-04,20B,PM,10132018,4,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,chased a bird carrying massive wad of grass,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,POINT (-73.9695150319891 40.782613519363)
-73.97661957,40.76619073,1F-AM-1010-04,01F,AM,10102018,4,Adult,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9766195697096 40.7661907261547)
-73.9744368,40.7674282,3G-PM-1013-03,03G,PM,10132018,3,Adult,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,runs from (climbed tree to run from),POINT (-73.97443680386752 40.7674281958115)
-73.97001011,40.76967295,7I-PM-1013-08,07I,PM,10132018,8,Adult,Black,,Black+,,Above Ground,4,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,POINT (-73.9700101107283 40.7696729501144)
-73.96850873,40.77790681,16E-AM-1014-01,16E,AM,10142018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,burying food,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,POINT (-73.9685087288072 40.7779068128051)
-73.97355337,40.76906056,5F-PM-1007-05,05F,PM,10072018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9735533713513 40.7690605609001)
-73.97969854,40.76786128,1B-AM-1012-01,01B,AM,10122018,1,Adult,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9796985410897 40.7678612835067)
-73.97810334,40.76667241,1D-AM-1006-03,01D,AM,10062018,3,Adult,Cinnamon,White,Cinnamon+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,POINT (-73.9781033448468 40.7666724066213)
-73.95912791,40.79211971,33E-AM-1014-13,33E,AM,10142018,13,Adult,Black,Cinnamon,Black+Cinnamon,Cinnamon on the tail,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,sitting,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.959127912788 40.7921197130403)
-73.95790971,40.79722734,39C-AM-1017-03,39C,AM,10172018,3,Adult,Gray,Black,Gray+Black,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.9579097104326 40.7972273394716)
-73.97548021,40.7733008,9C-PM-1006-03,09C,PM,10062018,3,Adult,Gray,White,Gray+White,,Above Ground,15,,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9754802138871 40.773300804412)
-73.9691425,40.78054285,18C-AM-1018-02,18C,AM,10182018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9691424997919 40.780542852496)
-73.97136808,40.77716615,14D-PM-1019-03,14D,PM,10192018,3,Juvenile,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.9713680837672 40.77716615083641)
-73.96175943,40.79468037,35A-AM-1014-01,35A,AM,10142018,1,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9617594316752 40.7946803725236)
-73.96602674,40.7764444,16H-AM-1007-01,16H,AM,10072018,1,Adult,Gray,,Gray+,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9660267365885 40.776444395505)
-73.97433937,40.76763468,3F-AM-1006-12,03F,AM,10062018,12,Juvenile,Cinnamon,White,Cinnamon+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9743393747021 40.7676346798325)
-73.97035715,40.76785156,5I-AM-1010-06,05I,AM,10102018,6,Adult,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9703571491616 40.7678515625131)
-73.97224851,40.76590437,3I-PM-1013-01,03I,PM,10132018,1,Adult,Black,,Black+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.972248505758 40.765904369300806)
-73.96948057,40.77435569,12F-AM-1020-01,12F,AM,10202018,1,Adult,Cinnamon,White,Cinnamon+White,,Above Ground,17,Tree,FALSE,FALSE,FALSE,FALSE,FALSE,jumping,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9694805745522 40.7743556902843)
-73.97013881,40.7705793,8H-PM-1014-02,08H,PM,10142018,2,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"froze & watched me,then went back to eating",POINT (-73.970138810251 40.770579297644)
-73.97249477,40.76966193,6G-AM-1008-05,06G,AM,10082018,5,Adult,Gray,,Gray+,,Above Ground,30,branch,FALSE,FALSE,TRUE,FALSE,FALSE,sitting,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9724947710698 40.7696619340886)
-73.97147446,40.77362662,10E-AM-1010-01,10E,AM,10102018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,POINT (-73.9714744574918 40.7736266158925)
-73.97015052,40.76899836,6I-PM-1013-07,06I,PM,10132018,7,Adult,Cinnamon,,Cinnamon+,,Above Ground,11,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9701505245419 40.768998364571004)
-73.9613128,40.79293215,33B-AM-1010-04,33B,AM,10102018,4,Adult,Gray,,Gray+,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9613127978423 40.7929321504568)
-73.96398284,40.7910152,30B-PM-1019-09,30B,PM,10192018,9,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,POINT (-73.9639828431368 40.7910151996207)
-73.97124543,40.76742627,5I-PM-1008-02,05I,PM,10082018,2,Adult,Black,,Black+,,Ground Plane,FALSE,crossing pavement in front of arsenal,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,POINT (-73.9712454251679 40.7674262749891)
-73.97494696,40.76678054,2F-PM-1014-10,02F,PM,10142018,10,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,POINT (-73.9749469566854 40.7667805367199)
-73.95723835,40.78768574,30H-PM-1006-01,30H,PM,10062018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,5,,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,POINT (-73.9572383478774 40.7876857380722)
